,g_t,g,g_err,r_t,r,r_err,i_t,i,i_err,z_t,z,z_err,sn,sn_type,redshift
520,0.35895214306652345,0.47667312533142825,-0.38571280774648387,0.3589924600149459,0.0052800939673591785,-0.8595064768002966,0.3590193379805282,-0.05471749893652422,-0.8372839587060671,0.5203946433039583,-0.06950101328181646,-0.7678797911502787,11142750,4,-0.6705915660979023
521,-0.7272832486866483,0.3846348627784473,-0.496920735498496,-0.691609446757578,0.12244032296306884,-0.7442522739891313,-0.7272210124655902,0.17695920966998457,-0.6358955949399181,-0.7781177940734916,0.33179349520823886,-0.45135989628312023,5776210,4,0.2120025716009628
522,-0.6916467884901947,0.33797503665728446,-0.6136675113866459,-0.6017403435027207,0.09218957562053909,-0.830274461198368,-0.6915845522691366,0.14805515987076778,-0.701246884959202,-0.7271961179771489,0.28672242688045957,-0.559749577321784,5776210,4,0.2120025716009628
523,-0.601765237991162,0.22503132893493438,-0.7422819274044274,-0.5268452750422812,0.06884516269125251,-0.8434695264179862,-0.6017030017700135,0.07569371435006689,-0.7915372898624233,-0.6915596577806953,0.2545069701810856,-0.6114812991031575,5776210,4,0.2120025716009628
524,-0.5268701695307225,0.16945573493539623,-0.7336056522869461,-0.40329392893320604,0.037389093932911566,-0.8606702122913121,-0.5268203805538398,0.02269374101139432,-0.8141433630662311,-0.601678107281572,0.1713308012157313,-0.6834342925184647,5776210,4,0.2120025716009628
525,-0.4033188234216474,0.21959469751544503,-0.6296050792668717,-0.2795060851839837,0.03001056626594867,-0.898286669450624,-0.4032690344447648,-0.04291400334934825,-0.8517544766160074,-0.5267830388211325,0.10136320930857079,-0.7271303139410652,5776210,4,0.2120025716009628
526,-0.2795434269166005,0.3942101544094554,-0.6425112965028139,-0.19170322446930288,0.04654945131938315,-0.8806679395849584,-0.27948119069554245,-0.06988194365755585,-0.9063685134026305,-0.4032316927120574,0.0016723961733868808,-0.8165384316481379,5776210,4,0.2120025716009628
527,-0.1917281189577441,0.4903360760047719,-0.46453451607943785,-0.1567389154605836,0.05794472834851194,-0.8704717653074376,-0.19167832998086154,-0.061249686780238344,-0.891632600032299,-0.27944384896283514,-0.044695251006961145,-0.8822121584519774,5776210,4,0.2120025716009628
528,-0.03102174885756681,0.5474307745997096,-0.3492190962220316,-0.03098440712495021,0.11391409376440254,-0.8585805480339181,-0.15671402097214238,-0.05073314421725483,-0.8813370037514416,-0.15667667923952566,-0.024767955278898524,-0.8338054057273008,5776210,4,0.2120025716009628
529,0.018779675259097628,0.5432026659078963,-0.41296927775754655,0.018817016991804714,0.14061694454537066,-0.8587461726747623,-0.030959512636508757,0.013753037652360689,-0.8601604280515851,-0.03092217090380156,0.017979628107085865,-0.8317675902916145,5776210,4,0.2120025716009628
530,0.08112792154774007,0.5338513591019465,-0.5000846237710974,0.08115281603618141,0.17565813514363837,-0.8511078192023834,0.018841911480246276,0.044460014163761885,-0.8502976245508587,0.018866805968687617,0.03542960612807966,-0.8299427593041895,5776210,4,0.2120025716009628
531,0.16798479170174163,0.5276912568365495,-0.4560624185240748,0.16800968619018297,0.2246517975824016,-0.8004633403460385,0.08117771052453215,0.08012412067350816,-0.8328976643998052,0.08121505225723946,0.05903530925369194,-0.8136696858307082,5776210,4,0.2120025716009628
532,0.25423174688915706,0.512945970008216,-0.06138013261616282,0.2542566413775984,0.27006226951563206,-0.6714154006772595,0.1680345806786241,0.12331228195844357,-0.768085008722332,0.16807192241124103,0.09346414079076149,-0.7342367793119662,5776210,4,0.2120025716009628
533,-0.653522864718582,0.7065039863583771,0.2983055878025498,-0.5834740107827492,0.16134177907385627,-0.7355354670853693,-0.5834506260877232,0.181870031363641,-0.6845050728252798,-0.5834155490451418,0.1787727044333005,-0.6131307520095728,23293605,4,0.9841781264399416
534,-0.5834973954776901,0.30246655877832396,-0.605917915032689,-0.5717933556196375,0.1461634807625123,-0.7632455529982933,-0.5717582785771412,0.16723465796531833,-0.7169284450233926,-0.5717348938821153,0.15970741546094813,-0.6562398613596148,23293605,4,0.9841781264399416
535,-0.5718167403146635,0.2555111145420388,-0.6285832712579548,-0.4888127653370187,0.04509496046760608,-0.7445234920427709,-0.48878938064199284,0.07063919978897415,-0.7890988768295,-0.4887659959469669,0.03478442931566672,-0.7864653767241335,23293605,4,0.9841781264399416
536,-0.4888478423796002,0.20324336839613366,-0.24457026121832548,-0.40702479450055207,0.015693906841531602,-0.8552941843652645,-0.40700140980552624,0.01571167714971189,-0.8279426403840637,-0.4069663327629447,-0.037983222406117956,-0.814718159736885,23293605,4,0.9841781264399416
537,-0.40705987154304846,0.39116079330016107,-0.43834795537949856,-0.32502636140876706,0.11708564526980592,-0.8558604552207726,-0.32500297671382616,0.0069614102943695855,-0.8710322379809753,-0.32496789967124484,-0.06055795117980789,-0.8661555795717756,23293605,4,0.9841781264399416
538,-0.325049746103793,0.6286180842427345,-0.40037360707344427,-0.24420885541566384,0.22188665306891742,-0.7868426689742815,-0.2441854707206379,0.06436744114106707,-0.8418412725753721,-0.24416208602561185,-0.00777285753478707,-0.8372970852476689,23293605,4,0.9841781264399416
539,-0.24424393245816012,0.6534079688231345,-0.2063259141139363,-0.16298211725964917,0.31436550410317565,-0.5430825429370326,-0.16295873256462334,0.15613615154537186,-0.7180336956697905,-0.16292365552212695,0.07882336813699564,-0.7730173965446745,23293605,4,0.9841781264399416
540,-0.1630055019546751,0.4173044479021828,-0.011348450272939736,-0.07986121880695973,0.4164078121581498,-0.01850889229965913,-0.07983783411193401,0.25834181986815574,-0.4009736804111441,-0.07981444941690807,0.18427236893259735,-0.4998313993111577,23293605,4,0.9841781264399416
541,-0.9973605886863459,0.3881783936184775,0.7226503257231451,-0.6434359688052311,0.2229123343665207,-0.19355540819241812,-0.5311059826386122,-0.17003313522517238,-0.7316756065757171,-0.6433747001316694,0.1869403104650389,-0.35390031224603047,18322572,4,0.40087303575239064
542,-0.6434604762746735,0.1286603272343243,-0.46598655660838384,-0.5311304901080547,-0.08220193053016733,-0.7303586329632995,-0.4974082121621032,-0.19693536193078953,-0.8226903828553724,-0.5310692214344932,-0.07202864641940276,-0.7433732073906325,18322572,4,0.40087303575239064
543,-0.5311549975774972,0.08051589476421972,-0.7286091032859322,-0.4974327196315457,-0.12937106014932798,-0.7850675443543241,-0.41105614359922527,-0.24091210009885944,-0.9413344825081775,-0.4973714509579842,-0.13443676184210918,-0.8089462800860698,18322572,4,0.40087303575239064
544,-0.49746948083575393,0.08101717976792289,-0.7892123025441518,-0.41108065106866776,-0.16103622740717216,-0.937151997210405,-0.33565891387489544,-0.22058580850630893,-0.9081270394167369,-0.41101938239510627,-0.22972364090759456,-0.9245733113544876,18322572,4,0.40087303575239064
545,-0.41110515853811025,0.12431308627456583,-0.859892193654113,-0.23968766355777116,-0.009487263415039582,-0.7062624066465746,-0.23966315608832878,-0.14561212129443435,-0.8687605984416437,-0.3356221526706872,-0.22359460972059986,-0.8760425185828633,18322572,4,0.40087303575239064
546,-0.3357079288137803,0.18962286211569368,-0.7696409806981788,-0.15301699789223056,0.13137477620686844,-0.7485524719448464,-0.15299249042278806,-0.07012294707765132,-0.8742557330646668,-0.23962639488420967,-0.145935668956775,-0.8428291571925614,18322572,4,0.40087303575239064
547,-0.23971217102721365,0.296358159970858,-0.5551530479983919,-0.06763297437210669,0.2946149769306905,-0.6976874442908252,-0.06760846690266431,0.0030335780828782966,-0.865621503694098,-0.15295572921858003,-0.08857326105741492,-0.8569300607410918,18322572,4,0.40087303575239064
548,-0.06766973557622569,0.49317843716105925,-0.2472637094135811,-0.005678091634154225,0.3676045348500727,-0.6061679544524892,-0.0056535841647118446,0.04713542750459809,-0.8300153156104823,-0.06758395943322182,-0.028130800324280725,-0.8359883184606165,18322572,4,0.40087303575239064
549,-0.005702599103596939,0.5392475626577948,-0.1752263528557344,0.07980396176365012,0.37760998057872674,-0.46108121200307783,0.07982846923309261,0.09816248314713927,-0.6952293291176606,-0.005616822960592849,0.01894511456111081,-0.8053682939297773,18322572,4,0.40087303575239064
550,0.26233559413386875,0.5826052964379733,0.12408157499224659,0.2012752340304318,0.2678461472800835,-0.42968706344532714,0.20129974149987429,0.1492842811033761,-0.2783121858526456,0.07986523043730087,0.08059522243769823,-0.64671463523055,18322572,4,0.40087303575239064
551,-0.9056526953038574,-0.10144798784932496,-0.05699039956378771,-0.8642524553501185,-0.1898992173166597,0.1383014035692829,-0.9196005178644819,0.2048428451384059,0.008306166277520788,-0.5740075479455093,-0.4251071529322408,-0.7583625716427226,11262840,4,-1.0
552,-0.7537502424522616,0.16614781531077338,-0.10097816347731703,-0.7537225407192659,-0.20260283269288315,-0.25175937729630504,-0.9055972918378657,0.20607272890616013,-0.04205689932258583,-0.5051410397319063,-0.6652041347642509,-0.9175152660643908,11262840,4,-1.0
553,-0.6964076551626023,0.11514159669772628,-0.2579913678585499,-0.5741183548774926,-0.5751858273708942,-0.7376242429126705,-0.626668542359782,-0.1777688563117802,-0.5823638389519431,-0.38040013607712,-0.8273263512081,-0.9247176079881523,11262840,4,-1.0
554,-0.5741460566103876,-0.38578374418147954,-0.7619068354946419,-0.5052379957973412,-0.8164294927993827,-0.8704318733043398,-0.5740768022779486,-0.439290362955554,-0.8314204897868596,-0.3665631204485794,-0.8253012271921006,-0.9392092532831466,11262840,4,-1.0
555,-0.5052795483968854,-0.7723023949041932,-0.8884768580849751,-0.3804555395431116,-1.0,-0.864888333669832,-0.5052102940643455,-0.787549218754113,-0.9561753379890452,-0.35265685048749906,-0.8203184183839793,-0.9399207338785386,11262840,4,-1.0
556,-0.3804970921425549,-0.8304557376579339,-0.8408222543204205,-0.3666323747810186,-0.997370031957892,-0.8859363286790745,-0.3804278378101157,-0.9638001488993174,-0.9414904583453201,-0.29723953364059574,-0.7938981450578408,-0.887989044145432,11262840,4,-1.0
557,-0.36666007651401433,-0.8058670986636665,-0.8814472527291622,-0.352753806552934,-0.9901781277852054,-0.8921347806225002,-0.3666046730480228,-0.9587723014519328,-0.9623817874298484,-0.1863356456144506,-0.7746374525974731,-0.9428244056554256,11262840,4,-1.0
558,-0.35279535915237736,-0.7784048462691392,-0.8907841454530332,-0.2972949371065873,-0.9235218766460054,-0.8409559880385018,-0.35272610481993827,-0.9510737177660223,-0.958126458750849,-0.08917181715141109,-0.7397086367057211,-0.9117460280375922,11262840,4,-1.0
559,-0.29733648970613147,-0.6428993120511066,-0.8593912035370079,-0.18643260167988562,-0.7355857716041073,-0.8684399144939295,-0.29726723537359157,-0.9003659396804378,-0.9221489427310857,0.008116669110059371,-0.7327436794815524,-0.9317338007018755,11262840,4,-1.0
560,-0.18646030341288145,-0.38136373056166617,-0.8232497411325234,-0.08926877321684612,-0.6155673940593751,-0.7640598456821498,-0.1864048999468898,-0.7643635857676739,-0.960057115257105,0.0911387628817053,-0.7445487639416116,-0.9374805136194813,11262840,4,-1.0
561,-0.08931032581639009,-0.2781473733276252,-0.6000932705759345,0.008005862178176892,-0.5469793958915374,-0.7451874210341596,-0.08924107148385008,-0.6181155992500141,-0.9060590909981732,0.14632061499809357,-0.7306781779963581,-0.9545472536524222,11262840,4,-1.0
562,0.00797816044518096,-0.21818590768106028,-0.5697353478358784,0.09102795594972202,-0.4799596272686092,-0.7783469380584278,0.008033563911172825,-0.5208157716730402,-0.8842015730626513,0.16018533235973065,-0.7237924762315868,-0.9552759164565969,11262840,4,-1.0
563,0.0910002542167263,-0.17501982560391582,-0.6894627557383175,0.14622365893265887,-0.43548606355312536,-0.7761543761986754,0.09105565768271773,-0.4624705772209532,-0.8875757463596123,0.21679382372515232,-0.6911919794211656,-0.9230682916453663,11262840,4,-1.0
564,0.14619595719966294,-0.17479898034149655,-0.732210311495876,0.16012992889373923,-0.4274890922478106,-0.7685026853501098,0.14625136066565436,-0.4257026769862232,-0.8980805086475668,0.31268337247058553,-0.6354299591548044,-0.9164754830818279,11262840,4,-1.0
565,0.16008837629419514,-0.17723510139859577,-0.7331249639226558,0.21669686765961638,-0.4128739183565826,-0.7100627721096748,0.16015763062673494,-0.4172124141355833,-0.8948814547556239,0.451219739154469,-0.47553977553906435,-0.9116720838957915,11262840,4,-1.0
566,0.21666916592662044,-0.17767204742355358,-0.6426320641186098,0.3125864164051504,-0.3952389268852604,-0.6250945407665196,0.2167245693926121,-0.3914507299084431,-0.8140854129516397,0.5481758046200902,-0.38513605058403966,-0.8729635232662656,11262840,4,-1.0
567,0.3125587146721549,-0.15368461071590322,-0.5123821036050897,0.4511504848220296,-0.2667405611173289,-0.6249040402020376,0.31261411813814655,-0.37643387836152875,-0.8093905955225885,0.617499391428074,-0.3232999486590358,-0.8152001064041425,11262840,4,-1.0
568,0.4511227830890341,-0.054397440075511616,-0.6097191222172331,0.548106550287651,-0.1850114738661136,-0.5786623904093631,0.4511781865550255,-0.25295838107827484,-0.8422916421589999,0.7281816655902524,-0.18428743052979268,-0.6541552145385319,11262840,4,-1.0
569,0.5480788485546555,-0.004389837798192242,-0.5117144955426708,0.6173885844960909,-0.13820244644384005,-0.3052088380486264,0.5481342520206469,-0.20277697598606292,-0.7837023668134155,0.9081459739609716,0.0262184681751505,-0.4246354284668137,11262840,4,-1.0
570,-0.8897131074746032,0.5660628987822427,0.014195691779114616,-0.7353670643196201,0.558869522829208,0.12702424980562266,-0.9402645768486732,0.32793929105283537,0.4033925922717283,-0.8763062015503033,0.5427875525983312,0.486206826715325,23300689,4,-0.13330961700077915
571,-0.8763959227180282,0.5725006188368555,-0.04769494812790709,-0.6850463065197265,0.4336854392427181,-0.21959691143827154,-0.7353414297002568,0.4392253299947724,0.0005092070122887371,-0.6849822199712716,0.3062580793667766,-0.1893120798712835,23300689,4,-0.13330961700077915
572,-0.7855340144033338,0.5914287692430269,0.1008894459909111,-0.5563989692711795,0.07120297451067614,-0.7548558554462187,-0.6084500638777692,0.26137732335108876,-0.48162974819381044,-0.556334882722818,0.0931119731606811,-0.5455798411421116,23300689,4,-0.13330961700077915
573,-0.6085013331164959,0.3207782887542898,-0.4531479331640407,-0.4288795552744311,-0.26261360905821285,-0.8930419595372031,-0.5563733346518163,0.11108644185823358,-0.6470796350264156,-0.42882828603570455,-0.10981997859189341,-0.8108425390269164,23300689,4,-0.13330961700077915
574,-0.5564246038905429,0.17298312086114276,-0.7480094034571607,-0.3505786104452344,-0.2513889566301456,-0.9067172514224197,-0.4288539206550679,-0.3145354983584482,-0.8875493522148585,-0.35051452389687277,-0.14346622076599025,-0.8167245828545829,23300689,4,-0.13330961700077915
575,-0.4289180072035227,-0.15251934283445834,-0.8806749642638407,-0.22262340791940327,-0.04327289227385389,-0.7816457388048975,-0.35055297582587097,-0.3557836076441272,-0.8974560363261491,-0.22255932137104162,-0.07396190284185222,-0.8208532313900628,23300689,4,-0.13330961700077915
576,-0.35060424506459764,-0.0018388259339874313,-0.817285154043905,-0.09575767671627888,0.16569380404665668,-0.8112557586143202,-0.22259777330003983,-0.18007628456598845,-0.8500451543439043,-0.09569359016791734,-0.006469502418998907,-0.8673343158307745,23300689,4,-0.13330961700077915
577,-0.2226490425387665,0.29770300267929417,-0.3716624172099272,-0.006139047440471446,0.1915987016810372,-0.7393621513397218,-0.09573204209691566,0.08339573030017444,-0.8196509212555458,-0.006074960892016534,0.004092073331820378,-0.8221335243198382,23300689,4,-0.13330961700077915
578,-0.09579612864527731,0.5261382976506286,-0.4276326376707894,0.1600373725482953,0.3139206549492317,-0.7004985022297674,-0.006113412821108222,0.25909109989420176,-0.6072693385030054,0.16008864178702176,0.03665108675879747,-0.8204517736598332,23300689,4,-0.13330961700077915
579,0.15999892061920362,0.6296242501967599,-0.275397159977654,0.21187057289025013,0.3423135593933251,-0.6936523971675781,0.16006300716765853,0.36088806451321975,-0.5359841300500698,0.21193465943870526,0.05647034857718514,-0.8071119303831475,23300689,4,-0.13330961700077915
580,0.2118449382708869,0.634470597491881,-0.21169898902385875,0.3014379329274246,0.3795532207791974,-0.6018241085078656,0.21189620750961358,0.3273574831918369,-0.5846737492218326,0.30150201947578603,0.10876320594568445,-0.7225461690315469,23300689,4,-0.13330961700077915
581,0.39113346606132193,0.6150113611432586,0.4111130752128678,0.39115910068068516,0.4247365100863789,-0.33469419616934715,0.3014635675467878,0.26518228524030185,-0.45630125602886307,0.39122318722904703,0.1849587557985679,-0.5075435753861348,23300689,4,-0.13330961700077915
582,-0.7686339928534274,0.23613725857709533,-0.5070515807379765,-0.7686090867373694,0.025748464789921544,-0.685434354752924,-0.7685841806213112,0.045226586133918056,-0.6630724128757286,-0.6317375259676796,-0.1161072068094341,-0.7363849904335799,19412797,4,0.2064189633977218
583,-0.6194339046374917,0.0456455727423255,-0.8450388426911417,-0.6193965454634498,-0.11808929530411283,-0.851764830347589,-0.7165179450123995,-0.0066047141581193625,-0.7443293889004164,-0.6193467332313335,-0.12201067164834567,-0.7561408776508929,19412797,4,0.2064189633977218
584,-0.5571686145048071,-0.00675628581551313,-0.8933460534428416,-0.5571312553307652,-0.17005157453934538,-0.8913678008153403,-0.6193716393473916,-0.10054848432930774,-0.8439055559305845,-0.5570440839245164,-0.15195324957417544,-0.8349284607290844,19412797,4,0.2064189633977218
585,-0.5447404625943284,-0.013121235190862057,-0.8962821083537941,-0.5447155564782702,-0.1789916949372904,-0.8969597659857959,-0.557106349214707,-0.15467466455681667,-0.8820036479170738,-0.5446532911881702,-0.15791437111942752,-0.8463315131984501,19412797,4,0.2064189633977218
586,-0.4562241261417018,-0.018110064144365223,-0.8986999836526043,-0.4561992200256437,-0.22312457388486218,-0.9174668192816684,-0.5446906503622121,-0.16484706359431767,-0.887188499017629,-0.4561369547355437,-0.19866338948331808,-0.8943732110777286,19412797,4,0.2064189633977218
587,-0.3706965236154188,0.03435819287621911,-0.8393815243680296,-0.3706591644413769,-0.22982492571059288,-0.9128481347624967,-0.4561743139095856,-0.23026083733605895,-0.9101937505479911,-0.3706093522092606,-0.2315320209846531,-0.9133821340292796,19412797,4,0.2064189633977218
588,-0.2714705572599633,0.14296698158883414,-0.8487513644639404,-0.2831888848630114,-0.21042584538829223,-0.920287665035252,-0.3706342583253187,-0.27494827242713504,-0.9253942583196656,-0.2831390726308951,-0.2572392868414278,-0.9344673217629987,19412797,4,0.2064189633977218
589,-0.20736221453942894,0.2264831274010881,-0.8543240627072736,-0.2714456511439959,-0.20674230497332535,-0.9228429964296655,-0.27142074502793767,-0.2870479723378727,-0.9488325821000801,-0.27135847973774696,-0.2598922512451374,-0.9374239517033272,19412797,4,0.2064189633977218
590,-0.15895717799024955,0.2925745718923882,-0.8335771768110026,-0.20732485536529643,-0.18397419998175601,-0.9346318987405037,-0.20729994924923822,-0.27384513942640654,-0.9574069159054085,-0.20723768395913822,-0.2696824983956033,-0.9503679215085954,19412797,4,0.2064189633977218
591,-0.10912003976804374,0.35435708294450174,-0.7941832359618629,-0.15893227187419146,-0.16306771043414447,-0.9366146396118215,-0.15890736575813336,-0.26018260081322164,-0.9602523217202344,-0.15883264740995873,-0.27002071485700263,-0.954416253841746,19412797,4,0.2064189633977218
592,-0.034737924175561874,0.4279536894392102,-0.7035852945644105,-0.10908268059400172,-0.13945122432356127,-0.9305844857370116,-0.10905777447794363,-0.2431770646131689,-0.9557307252930123,-0.10903286836188553,-0.2631517372966159,-0.9490110181358237,19412797,4,0.2064189633977218
593,0.10311742817819791,0.521620285816853,-0.590785434200153,-0.034700565001429484,-0.10300188472709104,-0.9044671043017501,-0.034675658885371385,-0.21349563700991647,-0.9362225712727805,-0.03461339359527105,-0.2443154082651875,-0.9336211867145414,19412797,4,0.2064189633977218
594,0.16472270623547747,0.5537199830719945,-0.5625224036018717,0.10314233429425612,-0.042541530997408206,-0.8761040462427356,0.10316724041031411,-0.16299318770627635,-0.9218525770781356,0.10324195875848874,-0.19117871066500824,-0.9173937718933598,19412797,4,0.2064189633977218
595,0.23935388298854066,0.5792856078358835,-0.5206315018797982,0.16474761235153568,-0.02262365412395495,-0.8781668282663283,0.16478497152566818,-0.13644864018044156,-0.9238772118647455,0.1648098776417264,-0.1627343866308364,-0.9156409247998459,19412797,4,0.2064189633977218
596,0.3141843086699787,0.5886871808625251,-0.4717844270087159,0.23937878910459887,-0.0003882482241469587,-0.8711827086080373,0.23940369522065685,-0.09946309866099301,-0.9125884087683178,0.23944105439469898,-0.1248481039248428,-0.9061755140634429,19412797,4,0.2064189633977218
597,0.401530057668144,0.5871171207940433,-0.4307466060798517,0.314221667844111,0.024955185252439893,-0.8472008773264095,0.3142465739601692,-0.05939994503981738,-0.8896981430024259,0.3143088392502693,-0.08009343158547366,-0.8824397798562954,19412797,4,0.2064189633977218
598,0.5136075799069761,0.5806973124434769,-0.3857448265243225,0.40156741684218566,0.06003677342327318,-0.80314023504712,0.4015923229582441,-0.004252452964196407,-0.8413432972028434,0.4016172290743021,-0.020225807195086598,-0.8204288351642423,19412797,4,0.2064189633977218
599,0.6129082646106059,0.5747885100893921,-0.18798601152060435,0.5136324860230341,0.1133693086822869,-0.6754858594203909,0.5136573921390923,0.07342104208608924,-0.7031754227027166,0.513694751313134,0.06072111762836929,-0.6599920652856266,19412797,4,0.2064189633977218
600,-0.7846165830009815,0.48863308681942286,-0.6036395568221896,-0.8089181593051085,0.47324699303760953,-0.33049009447265154,-0.6451715456881681,0.24336737253178353,-0.7684277699420655,-0.7271616308546405,0.32464832778494435,-0.5876189368508975,17007268,4,1.0
601,-0.5992075839712144,0.3637704863133995,-0.8463209629137332,-0.6443891306894813,0.3167349088756348,-0.7384074911808063,-0.5863619645889337,0.21814318300926616,-0.8487853267143246,-0.6564990464162079,0.2677146881097152,-0.7370354830031984,17007268,4,1.0
602,-0.5515503360628251,0.35178507964120165,-0.887077400049468,-0.5858714954852311,0.26963828218270147,-0.8253895592292773,-0.5402228353348704,0.19881706214180017,-0.8843515711801918,-0.5972106740490327,0.2194399378112355,-0.8197347960986949,17007268,4,1.0
603,-0.45852469606346735,0.3943021954716819,-0.8587491898027579,-0.5396039100373611,0.23951898687174156,-0.8606722367907418,-0.4478861876477639,0.16608508179253545,-0.8932227131493133,-0.5410753173483842,0.1741143301408148,-0.8651687499412128,17007268,4,1.0
604,-0.4119418090489192,0.4336528686228929,-0.8132273062712836,-0.4471388061563629,0.206144784487309,-0.8534056568720735,-0.4011047774245823,0.15433404994236533,-0.881814597875531,-0.45731020113997267,0.11525055689179875,-0.8893300833044636,17007268,4,1.0
605,-0.27188952427444346,0.5700503441183975,-0.7105151445897565,-0.4008361872011219,0.19976871595431045,-0.8342480355559065,-0.26156631742541814,0.1424115387438034,-0.8575880183579647,-0.41122946106497404,0.0915783888228574,-0.886204194431979,17007268,4,1.0
606,-0.22624086412408284,0.6086263047410325,-0.6966582277557025,-0.26125101585874,0.22091150283657734,-0.7949741781581631,-0.14279104948234944,0.1579079937940071,-0.8607724473852643,-0.27121220979795435,0.06279536185468126,-0.8715345914072605,17007268,4,1.0
607,-0.14405225574897706,0.6632521186493605,-0.6746551148733662,-0.1334487808406445,0.2969036837035608,-0.7296184050885519,-0.0732495372808909,0.17728434150815997,-0.8557620402615472,-0.22555187181174674,0.06692050591768162,-0.8739923227663158,17007268,4,1.0
608,-0.08549958703727101,0.692935526917615,-0.6529076079079781,0.14809216251187385,0.4634394118579055,-0.7148816992245095,0.008483635497883002,0.20871578242539246,-0.842660231556852,-0.14333990776503203,0.0871350166284599,-0.8829211447593952,17007268,4,1.0
609,0.029819041508355015,0.7528451109567462,-0.5980303524253012,0.25308758420847455,0.515088749533837,-0.696817833346199,0.1476133712440184,0.27598085259570304,-0.8317247324031607,-0.07411369713025151,0.11324881507474549,-0.8746158637201139,17007268,4,1.0
610,0.14695941243905297,0.8188299878476151,-0.4679694194566423,0.3693754731256593,0.5612563119417238,-0.677624140385948,0.2525270480899453,0.3321931973439769,-0.8144877876859101,0.007374241096671286,0.15244678467416573,-0.850086711467618,17007268,4,1.0
611,0.45116703508349776,0.8843232589153991,-0.17987459837967756,0.4625762806621263,0.5907583918546127,-0.6648201361924454,0.3690952050664369,0.39584360074882685,-0.775301480494343,0.14706451296125067,0.2246091896312279,-0.8444021785500819,17007268,4,1.0
612,0.5438073065014357,0.8724708704549131,-0.20368393832483422,0.5554501087961534,0.6145011142861059,-0.6127337325630944,0.45127213560569546,0.44157552038625547,-0.7216595703782198,0.24139807057053897,0.26823651719283004,-0.8332716779798022,17007268,4,1.0
613,0.7192551115920733,0.8396276830301534,-0.31412327867638,0.6376270393354124,0.6337548364803698,-0.5189011056468571,0.5444612653064009,0.4931423794709142,-0.6267718009290573,0.29882966704527103,0.29538367848010405,-0.8258104175773192,17007268,4,1.0
614,0.8010700292214363,0.8346605898630401,-0.2721512921437198,0.8242622111244362,0.6869498031926027,-0.14903479752233018,0.6373584491119519,0.5431284743586169,-0.49324674342702923,0.38031760527219394,0.33422849092910467,-0.8060393022521883,17007268,4,1.0
615,0.8828382355076663,0.8368560852922362,-0.04549382316897266,0.917521407839883,0.7141138631747708,0.12510415755775006,0.8011751297437189,0.6281833887900292,-0.15984802781986662,0.4620391002152058,0.3709532196714771,-0.7179212451524954,17007268,4,1.0
616,-0.7331999016752604,0.4107376998254777,-0.3448863720331037,-0.580673126875958,-0.025045062375789184,-0.6470315875694738,-0.5806348548514475,-0.0994169480044309,-0.7914289173545677,-0.567558579828904,-0.016308612412235246,-0.6455781054657017,25064226,4,-0.07871279649493801
617,-0.5806986415589339,0.17129136619528307,-0.4800204144222331,-0.5676223665363904,-0.03111028318024678,-0.6741497231982296,-0.5675840945118801,-0.10496708719529413,-0.806386505665114,-0.4019682873485926,-0.07221439325615142,-0.8177394861622755,25064226,4,-0.07871279649493801
618,-0.5676478812193664,0.15628690396762712,-0.4866358578064157,-0.40203207405598607,-0.0832280667443821,-0.8734339940929644,-0.4020065593730101,-0.16417490276929048,-0.8893217140677344,-0.3120035151935793,-0.1001418822909157,-0.8523422598080743,25064226,4,-0.07871279649493801
619,-0.402057588738962,0.0909850153044609,-0.685621962982354,-0.3120673019010656,-0.06912901714479514,-0.8656129602180352,-0.3120417872180896,-0.17577339178031737,-0.8934567163422324,-0.2232634478212272,-0.12315913854462024,-0.879511327682268,25064226,4,-0.07871279649493801
620,-0.3121055739254832,0.14891920274880066,-0.5926161649553203,-0.1851317541213784,-0.017302950441193565,-0.8283011795566227,-0.22330171984564484,-0.17437233092467974,-0.8913404643245281,-0.1850679674139849,-0.12746792789328376,-0.8892302007367612,25064226,4,-0.07871279649493801
621,-0.18515726880435446,0.25804522680363906,-0.455301437473974,-0.13297974212915353,0.00844396145434323,-0.8294210545856167,-0.18510623943840243,-0.17043313055457698,-0.8934345040136641,-0.13291595542166712,-0.12404753306151217,-0.8906459098081277,25064226,4,-0.07871279649493801
622,-0.1330052568121295,0.30866212444972185,-0.43262232675086776,-0.0829709635063538,0.034176456673877365,-0.83451915673751,-0.13295422744617746,-0.161823918784331,-0.8954419793168826,-0.08290717679896031,-0.11097559815234914,-0.8832595811200009,25064226,4,-0.07871279649493801
623,0.006343184232818544,0.44469915498153445,-0.3571368564295817,0.006368698915794502,0.08415476939676347,-0.8206191589106423,-0.08294544882347055,-0.1500639280409547,-0.893404392752651,0.0064324856231881,-0.07510566599000934,-0.8568050106473453,25064226,4,-0.07871279649493801
624,0.09598902285067856,0.5230183918457412,-0.0023097582165023667,0.09601453753365452,0.1420704273440243,-0.6631642841140613,0.00639421359877046,-0.1229288728475324,-0.8535941363838431,0.09607832424104812,-0.033115799138772495,-0.7432907820728936,25064226,4,-0.07871279649493801
625,-0.9180808204466505,0.5629862598252271,0.5481065348372733,-0.6561308114611,-0.15931800831557785,-0.34312238052482624,-0.5488791315077918,-0.3846027073913413,-0.8236931020402445,-0.5488393939456928,-0.3569044505651484,-0.7619053025082158,2307278,4,-0.5090798376529315
